stnid,site_key,layer_key,pedon_key,country_code,state_admindiv_code,county_code,lat,long,hzn_top,hzn_bot,hzn_desgn,hzn_master,txt,sand,silt,clay,oc,c_tot,db_13b,db_od,COLEws,tp,fc,wp,ep,whc,mag,timing,ppt,mintemp,maxtemp,maxtempfreezedays,mintempfreezedays,prismppt,prismtemp,prismmintemp,prismmaxtemp,prismdewtemp,prismjjavpd,prismmaxvpd,elev,cesmppt,koeppen,moistreg,tempreg,mid,resep,rresep,restp,rrestp,resfc,rresfc,reswp,rreswp,reswhc,rreswhc,stnlat,stnlong,X,Y,stnid,lat,long,Sand_clay,Clay_soc,Sand_soc,Sand_clay_soc,OBS,ep,PREDICTED,RESIDUAL,PRED ERROR,RESEPx
23160,13925,88898,13925,US,AZ,AZ005,35.60361111,-111.6211111,5,15,A2,A,sl,56,30.39999962,13.60000038,1.309999943,NA,1.149999976,1.210000038,0.015,0.566037745,0.279449985,0.127050004,0.286587759,0.152399981,7.016449786,0.204248878,514.5040656,-3.499487437,16.64451231,11.18032787,241.442623,319.99,10.52,2.07,18.98,-2.89,35.96666667,19.87,1798,621.206111,Csb,USTIC ARIDIC,MESIC,10,0.042963458,17.63512812,0.080632079,16.61127684,0.037668621,15.57962143,0.017102632,15.55528921,0.02056599,15.5999141,35.2681,-111.7428,-1396565.513,-97391.13429,23160,35.60361111,-111.6211111,761.6000213,17.81599972,73.35999681,997.6959845,21,0.28659,0.24314,0.04934,0.04345,0.04345
23160,9836,66231,9836,US,AZ,AZ017,35.785,-110.3202778,0,3,A,A,sl,53.29999924,29.39999962,17.29999924,0.589999974,NA,1.450000048,1.580000043,0.028999999,0.452830171,0.192850009,0.124820005,0.259980161,0.068030004,7.016449786,0.204248878,514.5040656,-3.499487437,16.64451231,11.18032787,241.442623,220.66,11.06,2.68,19.45,-1.85,34.13333333,20.43,1963,503.3317908,BSk,TYPIC ARIDIC,MESIC,1.5,0.038398549,17.32930322,-0.01240511,-2.666416364,-0.050803659,-20.85076717,0.002742884,2.246845291,-0.053546543,-44.04348065,35.2681,-111.7428,-1278141.385,-95640.73135,23160,35.785,-110.3202778,922.0899463,10.2069991,31.44699817,544.0330444,22,0.25998,0.22125,0.02662,0.03873,0.03873
23160,9838,66246,9838,US,AZ,AZ017,35.58361111,-110.6558333,0,5,A,A,c,24.5,32.79999924,42.70000076,0.469999999,NA,1.25999999,1.5,0.059999999,0.524528306,0.298620007,0.225,0.225908298,0.073620007,7.016449786,0.204248878,514.5040656,-3.499487437,16.64451231,11.18032787,241.442623,191.72,12.89,4.22,21.57,-1.51,40.53666667,23.53,1603,503.3317908,BSk,TYPIC ARIDIC,MESIC,2.5,0.083864419,59.04120547,0.034795506,7.104998023,-0.049068913,-14.11287798,-0.034251482,-13.21168234,-0.014817431,-16.75470379,35.2681,-111.7428,-1311319.308,-113354.2317,23160,35.58361111,-110.6558333,1046.150019,20.06900031,11.51499998,491.6905077,23,0.22591,0.14402,0.08958,0.08189,0.08189
23160,9835,66226,9835,US,AZ,AZ017,35.86138889,-110.1983333,0,8,A,A,s,87.5,8.100000381,4.400000095,0.720000029,NA,1.649999976,1.690000057,0.008,0.3773585,0.092399997,0.057460004,0.284958503,0.034939994,7.016449786,0.204248878,514.5040656,-3.499487437,16.64451231,11.18032787,241.442623,226.02,10.51,2.01,19.01,-2.03,33.36666667,19.53,1984,503.3317908,BSk,USTIC ARIDIC,MESIC,4,-0.010325297,-3.49673655,-0.063806536,-14.46318975,-0.05348124,-36.66080772,0.006987527,13.84423297,-0.060468767,-63.37863172,35.2681,-111.7428,-1266065.698,-88816.06077,23160,35.86138889,-110.1983333,385.0000083,3.168000196,63.00000254,277.2000172,24,0.28496,0.29538,-0.02635,-0.01042,-0.01042
23160,6370,46582,6370,US,AZ,AZ005,35.665,-111.5275,0,8,A,A,sl,66.69999695,24.79999924,8.5,0.790000021,NA,1.559999943,1.600000024,0.007,0.411320776,0.262079979,0.102400003,0.149240798,0.159679976,7.016449786,0.204248878,514.5040656,-3.499487437,16.64451231,11.18032787,241.442623,168.49,12.73,4.52,20.93,-1.54,40.23,22.51,1596,621.206111,Csb,USTIC ARIDIC,MESIC,4,-0.111099768,-42.6747816,-0.048386589,-10.52551959,0.062713179,31.45617978,0.02586938,33.80265183,0.036843799,29.9942573,35.2681,-111.7428,-1387153.37,-91981.71107,23160,35.665,-111.5275,566.9499741,6.715000179,52.69299899,447.8904914,25,0.14924,0.2601,-0.11295,-0.11086,-0.11086
23160,13925,88899,13925,US,AZ,AZ005,35.60361111,-111.6211111,15,24,A3,A,l,45.79999924,34,20.20000076,1.340000033,NA,1.25999999,1.309999943,0.013,0.524528306,0.264599998,0.170299993,0.259928308,0.094300005,7.016449786,0.204248878,514.5040656,-3.499487437,16.64451231,11.18032787,241.442623,319.99,10.52,2.07,18.98,-2.89,35.96666667,19.87,1798,621.206111,Csb,USTIC ARIDIC,MESIC,19.5,0.04058035,18.50044571,0.030390511,6.150209873,-0.010189838,-3.708229749,0.02561854,17.70685825,-0.035808378,-27.52196073,35.2681,-111.7428,-1396565.513,-97391.13429,23160,35.60361111,-111.6211111,925.1600195,27.06800169,61.37200049,1239.714457,26,0.25993,0.21923,0.04646,0.0407,0.0407
26250,8492,58647,8492,US,AZ,AZ012,34.11472222,-114.3163889,1,13,A,A,sil,10.39999962,62.79999924,26.79999924,1.379999995,NA,1.169999957,1.24000001,0.02,0.558490582,0.327599988,0.186000002,0.230890594,0.141599986,6.185186092,0.049011137,106.426,14.54683516,31.22402826,0,9.016393443,112.3,23.39,15.53,31.25,4.06,65.76,40.36,122,291.1181302,BWh,TYPIC ARIDIC,HYPERTHERMIC,7,0.056471591,32.37697153,0.040549103,7.828896682,-0.015922488,-4.635064339,-0.000991658,-0.530322262,-0.014930829,-9.538587842,34.1547,-114.2897,-1666665.408,-217874.8283,26250,34.11472222,-114.3163889,278.7199819,36.98399882,14.35199942,384.6335736,27,0.23089,0.17637,0.05452,0.05452,0.05452
26353,167,1197,167,US,AZ,AZ003,32.40027778,-109.9608333,5,15,A2,A,sl,66.09999847,23.60000038,10.30000019,0.289999992,NA,1.669999957,1.679999948,0.002,0.369811337,0.14027999,0.063839997,0.229531347,0.076439993,5.893717971,0.084147931,266.1836721,7.559145295,25.9316577,0.06557377,67.39344262,348.74,16.55,7.56,25.55,0.87,43.77666667,28.83,1295,552.5088534,BSk,USTIC ARIDIC,THERMIC,10,-0.018944345,-7.624224575,-0.074001748,-16.67407983,-0.055057403,-28.18579813,-0.015560075,-19.59705384,-0.039497328,-34.06782911,31.9356,-109.8378,-1301663.377,-474608.3048,26353,32.40027778,-109.9608333,680.8299968,2.986999973,19.16899903,197.4406936,28,0.22953,0.24848,-0.01258,-0.01895,-0.01895
26353,5690,42368,5690,US,AZ,AZ003,32.16972222,-109.5888889,0,8,A,A,sl,70.30000305,20.29999924,9.399999619,0.680000007,NA,1.610000014,1.659999967,0.008,0.392452825,0.146510007,0.068059997,0.245942817,0.07845001,5.893717971,0.084147931,266.1836721,7.559145295,25.9316577,0.06557377,67.39344262,420.84,14.98,6.88,23.08,-0.26,36.44,24.68,1632,552.5088534,BSk,TYPIC USTIC,MESIC,4,-0.014889774,-5.708555716,-0.061202143,-13.49090112,-0.046312369,-24.01815086,-0.010743872,-13.63368552,-0.035568498,-31.19537198,31.9356,-109.8378,-1270886.886,-505073.911,26353,32.16972222,-109.5888889,660.8200019,6.391999807,47.80400257,449.3576059,29,0.24594,0.26055,-0.02188,-0.01461,-0.01461
26353,5691,42371,5691,US,AZ,AZ003,32.16472222,-109.5763889,0,5,A,A,sl,70.59999847,20.79999924,8.600000381,0.709999979,NA,1.50999999,1.590000033,0.01,0.430188683,0.155530002,0.068370004,0.274658681,0.087159997,5.893717971,0.084147931,266.1836721,7.559145295,25.9316577,0.06557377,67.39344262,420.84,14.98,6.88,23.08,-0.26,36.44,24.68,1632,552.5088534,BSk,TYPIC USTIC,MESIC,2.5,0.011046589,4.190471085,-0.0240422,-5.292946926,-0.035088788,-18.40783276,-0.006731134,-8.962759107,-0.028357654,-24.54832971,31.9356,-109.8378,-1269805.142,-505792.5756,26353,32.16472222,-109.5763889,607.1600137,6.10600009,50.12599743,431.083597,30,0.27466,0.26338,0.00669,0.01128,0.01128
26353,7356,52349,7356,US,AZ,AZ003,31.68972222,-109.5736111,5,33,A2,A,sl,68.59999847,22.10000038,9.300000191,0.289999992,NA,1.429999948,1.5,0.012,0.460377378,0.14443,0.051000001,0.315947378,0.093429999,5.893717971,0.084147931,266.1836721,7.559145295,25.9316577,0.06557377,67.39344262,345.54,16.53,7.82,25.24,0.85,33.60333333,27.43,1761,552.5088534,BSk,USTIC ARIDIC,THERMIC,19,0.06193323,24.38180352,0.018792035,4.255583885,-0.043141196,-22.99990437,-0.022484604,-30.59770703,-0.020656591,-18.10606423,31.9356,-109.8378,-1277079.533,-558207.5226,26353,31.68972222,-109.5736111,637.9799989,2.696999981,19.89399901,185.0141946,31,0.31595,0.25412,0.07188,0.06183,0.06183
26353,167,1198,167,US,AZ,AZ003,32.40027778,-109.9608333,15,23,A3,A,sl,58.29999924,28.70000076,13,0.25999999,NA,1.620000005,1.659999967,0.008,0.388679243,0.155520007,0.07304,0.233159237,0.082480007,5.893717971,0.084147931,266.1836721,7.559145295,25.9316577,0.06557377,67.39344262,348.74,16.55,7.56,25.55,0.87,43.77666667,28.83,1295,552.5088534,BSk,USTIC ARIDIC,THERMIC,19,0.000836108,0.359890097,-0.060960266,-13.55758656,-0.061796374,-28.43613238,-0.02225608,-23.35466472,-0.039540294,-32.40468474,31.9356,-109.8378,-1301663.377,-474608.3048,26353,32.40027778,-109.9608333,757.8999901,3.37999987,15.15799922,197.0539899,32,0.23316,0.23221,0.00835,0.00095,0.00095
26353,7358,52362,7358,US,AZ,AZ003,31.68583333,-109.5941667,3,15,A2,A,sl,71,19.29999924,9.699999809,0.200000003,NA,1.610000014,1.649999976,0.008,0.392452825,0.133630004,0.06105,0.258822821,0.072580004,5.893717971,0.084147931,266.1836721,7.559145295,25.9316577,0.06557377,67.39344262,306.24,17.02,8.08,25.96,1.2,39.66333333,28.58,1370,552.5088534,BSk,USTIC ARIDIC,THERMIC,9,0.004190769,1.645813588,-0.044354178,-10.15418188,-0.048544946,-26.64743217,-0.012658787,-17.17405461,-0.035886159,-33.08511882,31.9356,-109.8378,-1279062.048,-558359.7097,26353,31.68583333,-109.5941667,688.6999864,1.939999991,14.20000021,137.7399994,33,0.25882,0.25475,0.00947,0.00408,0.00407
